scenario_id,scenario_class,obs_layout,duration_days,dx_m,domain_m,sigma_ln_k,sigma_ln_s,leakage_b_m,boundary_type,support_effective_radius_m,support_diffusion_radius_m,support_observation_max_radius_m,support_leakage_limit_m,support_boundary_limit_m,support_target_spread,fixed_radius_130m_T_ratio_to_effective,fixed_130m_reference_status
mega_combined_leakage_boundary_00259,combined leakage boundary,dense5,1.0,5.0,605.0,1.4321339896556646,0.1867555609479152,58.42436882490447,constant_head_east,100.0,83.25233025094022,200.0,58.42436882490447,297.5,3.263077608980929,0.9195530538156177,sensitivity comparison only
mega_combined_leakage_boundary_00260,combined leakage boundary,sparse3,2.0,5.0,605.0,1.0651493106207912,0.1352520851952253,33.47359523772274,constant_head_all,100.0,167.6388965200483,200.0,33.47359523772274,297.5,1.3871236357462946,0.8823433196141741,sensitivity comparison only
mega_combined_leakage_boundary_00261,combined leakage boundary,mixed4,1.0,5.0,1205.0,0.477791981950552,0.3098113111964236,72.60954523175731,constant_head_east,100.0,98.05773013573442,200.0,72.60954523175731,597.5,1.2792951887295578,0.9860170377831683,sensitivity comparison only
mega_combined_leakage_boundary_00262,combined leakage boundary,sparse3,1.0,10.0,805.0,0.6989675500148919,0.6588005901164216,29.11324733270668,constant_head_x,100.0,84.35554905029386,200.0,29.11324733270668,392.5,1.6735268190416843,0.6950748102267909,sensitivity comparison only
mega_combined_leakage_boundary_00263,combined leakage boundary,mixed4,5.0,7.5,1205.0,0.8388435553887762,0.2304204350832902,94.110752172144,constant_head_east,100.0,272.22471996267996,200.0,94.110752172144,595.0,1.4486998508600184,0.9093731527304455,sensitivity comparison only
mega_combined_leakage_boundary_00264,combined leakage boundary,standard4,1.0,7.5,605.0,1.192250557095774,0.3906726270608804,173.2202352915251,constant_head_x,112.27942424528275,112.27942424528275,100.0,173.2202352915251,295.0,2.4499003343243446,1.489199430233345,sensitivity comparison only
mega_combined_leakage_boundary_00265,combined leakage boundary,near4,2.0,7.5,405.0,1.1522132186976697,0.3356462223587417,158.30605824832298,constant_head_x,109.0684006635588,109.0684006635588,50.0,158.30605824832298,195.0,1.9171608730909147,0.6875959770349449,sensitivity comparison only
mega_combined_leakage_boundary_00266,combined leakage boundary,near4,10.0,7.5,1205.0,1.172611245783406,0.0217152212588544,27.18983907213469,constant_head_all,27.18983907213469,364.5264658813153,50.0,27.18983907213469,595.0,1.4936341074552835,1.4936341074552835,sensitivity comparison only
mega_combined_leakage_boundary_00267,combined leakage boundary,near4,5.0,7.5,1205.0,0.9441511397562676,0.5775388221031776,95.47372020004396,constant_head_all,95.47372020004396,230.8542350480886,50.0,95.47372020004396,595.0,1.91866250610372,1.0595582156476926,sensitivity comparison only
mega_combined_leakage_boundary_00268,combined leakage boundary,sparse3,1.0,10.0,605.0,1.232561793863446,0.4879529460954918,64.39113185511329,constant_head_east,100.0,125.59382547571464,200.0,64.39113185511329,292.5,1.3311779637361794,1.3311779637361794,sensitivity comparison only
mega_combined_leakage_boundary_00269,combined leakage boundary,sparse3,10.0,10.0,805.0,1.3629095010637435,0.0855794324294266,149.2691635640031,constant_head_all,149.2691635640031,234.01838416533758,200.0,149.2691635640031,392.5,4.680400406899043,1.036705575829193,sensitivity comparison only
mega_combined_leakage_boundary_00270,combined leakage boundary,near4,10.0,5.0,1005.0,0.8824542624252173,0.3182722067682076,185.9116421966064,constant_head_east,185.9116421966064,322.77696888585956,50.0,185.9116421966064,497.5,1.853701639209197,0.8590829430378015,sensitivity comparison only
mega_combined_leakage_boundary_00271,combined leakage boundary,mixed4,1.0,10.0,1005.0,0.7047691168114939,0.3561206250445419,29.57948637065665,constant_head_east,100.0,79.63901839748989,200.0,29.57948637065665,492.5,1.8807832368476753,0.6501811909993331,sensitivity comparison only
mega_combined_leakage_boundary_00272,combined leakage boundary,dense5,10.0,7.5,605.0,0.1596142740608665,0.0628078018385774,95.79369337037843,constant_head_x,100.0,393.53072967722056,200.0,95.79369337037843,295.0,1.3546385977230135,0.9606686235170918,sensitivity comparison only
mega_combined_leakage_boundary_00273,combined leakage boundary,mixed4,5.0,10.0,1005.0,1.3213425655790012,0.0211215397113245,40.91902727175685,constant_head_all,100.0,250.07287278648224,200.0,40.91902727175685,492.5,1.8179017385691172,1.2870443279810913,sensitivity comparison only
mega_combined_leakage_boundary_00274,combined leakage boundary,dense5,1.0,5.0,1005.0,0.7958098038669688,0.065628778352331,39.66699850412134,constant_head_x,100.0,105.08556632341033,200.0,39.66699850412134,497.5,1.5698855376106147,1.3480170464740973,sensitivity comparison only
mega_combined_leakage_boundary_00275,combined leakage boundary,near4,10.0,10.0,405.0,1.4618152682063614,0.4065697621692686,50.50294305402043,constant_head_all,50.50294305402043,321.5001112547224,50.0,50.50294305402043,192.5,1.2664779509267172,1.2664779509267172,sensitivity comparison only
mega_combined_leakage_boundary_00276,combined leakage boundary,sparse3,1.0,5.0,1205.0,0.9051463967466832,0.4251196473840294,42.47966583495369,constant_head_x,100.0,116.24239527802317,200.0,42.47966583495369,597.5,1.2189132401536873,1.0427470010103626,sensitivity comparison only
mega_combined_leakage_boundary_00277,combined leakage boundary,sparse3,2.0,5.0,805.0,0.7614060739249157,0.5712446426331451,54.54347524373673,constant_head_all,100.0,153.6681078568438,200.0,54.54347524373673,397.5,1.7409810261759575,0.8314334441793317,sensitivity comparison only
mega_combined_leakage_boundary_00278,combined leakage boundary,standard4,10.0,10.0,805.0,0.5774919090175118,0.2426627156069478,29.754890640680827,constant_head_all,50.0,263.6883529697814,100.0,29.754890640680827,392.5,1.5128484134589277,0.9535883053958086,sensitivity comparison only
mega_combined_leakage_boundary_00279,combined leakage boundary,standard4,1.0,5.0,605.0,0.2511113642288115,0.7027057992597926,31.43917519054721,constant_head_east,50.0,82.4930014282387,100.0,31.43917519054721,297.5,1.2992186806596104,1.0087906780649885,sensitivity comparison only
mega_combined_leakage_boundary_00280,combined leakage boundary,far4,1.0,7.5,1205.0,0.4298355716912647,0.3702639029503856,39.76557255704476,constant_head_x,100.0,76.54974820160668,200.0,39.76557255704476,595.0,1.2375644061057105,1.0597045577917754,sensitivity comparison only
mega_combined_leakage_boundary_00281,combined leakage boundary,mixed4,10.0,10.0,605.0,0.6453221126643164,0.6720075484370116,163.2379889263895,constant_head_east,163.2379889263895,341.81210725217755,200.0,163.2379889263895,292.5,1.5742746317255711,1.091919935696202,sensitivity comparison only
mega_combined_leakage_boundary_00282,combined leakage boundary,standard4,2.0,7.5,1005.0,0.3374839381611377,0.4181003931872646,65.53042842249525,constant_head_east,65.53042842249525,145.250465057795,100.0,65.53042842249525,495.0,1.3437906845275125,0.9734630448040583,sensitivity comparison only
mega_combined_leakage_boundary_00283,combined leakage boundary,standard4,1.0,10.0,1005.0,0.3023435907642829,0.5682489598169989,26.20279462327529,constant_head_x,50.0,113.37601951552153,100.0,26.20279462327529,492.5,1.5546142263517753,0.9436900404593073,sensitivity comparison only
mega_combined_leakage_boundary_00284,combined leakage boundary,dense5,10.0,10.0,1005.0,1.4920428538659494,0.3396574324317238,70.38466064734929,constant_head_all,100.0,352.6167055555477,200.0,70.38466064734929,492.5,3.0748969621971542,0.7359623296055318,sensitivity comparison only
mega_combined_leakage_boundary_00285,combined leakage boundary,mixed4,5.0,10.0,1205.0,0.6313438500047143,0.396772342238896,54.28765117619989,constant_head_east,100.0,174.39034113792295,200.0,54.28765117619989,592.5,1.23429244558392,1.134081209722699,sensitivity comparison only
mega_combined_leakage_boundary_00286,combined leakage boundary,mixed4,1.0,5.0,605.0,0.4998518660995896,0.0534488844932862,25.258593492727734,constant_head_east,100.0,117.33315114395285,200.0,25.258593492727734,297.5,1.3150542163760364,0.9362909162231313,sensitivity comparison only
mega_combined_leakage_boundary_00287,combined leakage boundary,near4,1.0,5.0,1005.0,1.4082944751156596,0.5126186651427572,133.56014454547423,constant_head_all,126.88571153884726,126.88571153884726,50.0,133.56014454547423,497.5,3.6593546742527,1.1462972565354874,sensitivity comparison only
mega_combined_leakage_boundary_00288,combined leakage boundary,standard4,2.0,10.0,805.0,0.8498794137984109,0.0121299345872464,32.91480001971666,constant_head_x,50.0,110.57439718970707,100.0,32.91480001971666,392.5,1.409501667366838,1.0277771125726547,sensitivity comparison only
mega_combined_leakage_boundary_00289,combined leakage boundary,dense5,2.0,5.0,805.0,1.0158034423323892,0.215187983110218,34.98026555505931,constant_head_all,100.0,159.00548072152768,200.0,34.98026555505931,397.5,1.254216383167838,1.254216383167838,sensitivity comparison only
mega_combined_leakage_boundary_00290,combined leakage boundary,dense5,1.0,7.5,605.0,0.6373934268692169,0.4075020335448132,174.3880730814679,constant_head_x,118.24661942360412,118.24661942360412,200.0,174.3880730814679,295.0,1.198146598642615,1.0716215534009141,sensitivity comparison only
mega_combined_leakage_boundary_00291,combined leakage boundary,standard4,2.0,10.0,605.0,0.3854307969229509,0.5345942347769281,92.02556882683945,constant_head_x,92.02556882683945,150.58101253132068,100.0,92.02556882683945,292.5,1.5148478161134136,0.8998573655947283,sensitivity comparison only
mega_combined_leakage_boundary_00292,combined leakage boundary,dense5,5.0,5.0,605.0,1.3353875622012432,0.7118369032522797,200.20713928079573,constant_head_east,200.20713928079573,282.3596054223672,200.0,200.20713928079573,297.5,2.0548394510300922,1.0541734493477544,sensitivity comparison only
mega_combined_leakage_boundary_00293,combined leakage boundary,far4,1.0,10.0,1205.0,1.4936774386713387,0.6761624713324652,33.64115122509541,constant_head_all,100.0,126.39406849390811,200.0,33.64115122509541,592.5,1.2082777922283692,1.0235140706282295,sensitivity comparison only
mega_combined_leakage_boundary_00294,combined leakage boundary,mixed4,1.0,10.0,605.0,0.4947532055775205,0.4399740786094177,43.53398655945832,constant_head_all,100.0,126.67712765843268,200.0,43.53398655945832,292.5,1.1564540745824936,1.0551862144326398,sensitivity comparison only
mega_combined_leakage_boundary_00295,combined leakage boundary,dense5,1.0,7.5,1005.0,0.6388341013480564,0.3552655116302357,224.35457320041405,constant_head_east,120.19344876913564,120.19344876913564,200.0,224.35457320041405,495.0,1.188025311317775,0.9981223047775095,sensitivity comparison only
mega_combined_leakage_boundary_00296,combined leakage boundary,mixed4,1.0,7.5,1205.0,0.5715319388783076,0.049367159452136,162.28686352453315,constant_head_x,133.21185354489202,133.21185354489202,200.0,162.28686352453315,595.0,1.0827496803654342,1.0490209896467373,sensitivity comparison only
mega_combined_leakage_boundary_00297,combined leakage boundary,mixed4,1.0,5.0,1005.0,0.2323948685516281,0.6887538818630219,159.1382059372812,constant_head_x,100.0,94.62337280667224,200.0,159.1382059372812,497.5,1.187339634708402,1.0091579559687922,sensitivity comparison only
mega_combined_leakage_boundary_00298,combined leakage boundary,dense5,2.0,7.5,605.0,1.3291295082336598,0.7210803605984206,110.49187307785384,constant_head_east,110.49187307785384,121.35617019503006,200.0,110.49187307785384,295.0,2.2460158424945904,1.5445181718810541,sensitivity comparison only
mega_combined_leakage_boundary_00299,combined leakage boundary,far4,2.0,5.0,605.0,0.967816835288098,0.042900302173598,26.963807950366306,constant_head_x,100.0,146.5004305099685,200.0,26.963807950366306,297.5,1.1898621642664546,1.0454551145729898,sensitivity comparison only
mega_combined_leakage_boundary_00300,combined leakage boundary,dense5,1.0,5.0,1005.0,0.7070103749715807,0.2836453554761574,36.76997209826856,constant_head_x,100.0,87.47344139055996,200.0,36.76997209826856,497.5,1.2107672184263,1.07648767828977,sensitivity comparison only
mega_combined_leakage_boundary_00301,combined leakage boundary,standard4,2.0,7.5,1205.0,0.6125804618925882,0.2271433710706203,55.00712736709387,constant_head_all,55.00712736709387,130.91674530802948,100.0,55.00712736709387,595.0,1.8876393373228566,1.8876393373228566,sensitivity comparison only
mega_combined_leakage_boundary_00302,combined leakage boundary,dense5,5.0,5.0,805.0,0.3127832768277826,0.0574573015377959,68.0173753645539,constant_head_east,100.0,240.93379742050453,200.0,68.0173753645539,397.5,1.2356252405310597,0.9927953191118135,sensitivity comparison only
mega_combined_leakage_boundary_00303,combined leakage boundary,standard4,5.0,7.5,405.0,0.9063801365755964,0.1035692650529584,83.76671651988863,constant_head_east,83.76671651988863,247.52144621079447,100.0,83.76671651988863,195.0,1.6866349882681875,0.8343737464548134,sensitivity comparison only
mega_combined_leakage_boundary_00304,combined leakage boundary,far4,1.0,7.5,1205.0,1.1345390168655982,0.4062924128123078,42.82882117476431,constant_head_all,100.0,105.3843736233465,200.0,42.82882117476431,595.0,1.7097248731869628,1.3319680332761543,sensitivity comparison only
mega_combined_leakage_boundary_00305,combined leakage boundary,mixed4,5.0,10.0,605.0,0.7248592196708524,0.7818360172424188,51.88933861021849,constant_head_east,100.0,222.281145364265,200.0,51.88933861021849,292.5,1.4644757828707764,0.9302757859702467,sensitivity comparison only
mega_combined_leakage_boundary_00306,combined leakage boundary,standard4,5.0,5.0,805.0,0.7116052228395077,0.6861696637939076,142.1421149981722,constant_head_x,142.1421149981722,217.5710657886478,100.0,142.1421149981722,397.5,1.214957549288207,0.9678409466496689,sensitivity comparison only
mega_combined_leakage_boundary_00307,combined leakage boundary,near4,10.0,5.0,605.0,1.410824395006129,0.2191689730990748,82.9441416003529,constant_head_east,82.9441416003529,331.8653038761045,50.0,82.9441416003529,297.5,3.2815185094740293,0.9560806025176001,sensitivity comparison only
mega_combined_leakage_boundary_00308,combined leakage boundary,dense5,10.0,5.0,1005.0,0.26353508722469,0.4792550973872118,239.28480622372945,constant_head_x,239.28480622372945,314.5883664537946,200.0,239.28480622372945,497.5,1.089695589989576,0.9507710983626895,sensitivity comparison only
mega_combined_leakage_boundary_00309,combined leakage boundary,standard4,5.0,5.0,1005.0,0.7626800725396025,0.1835331941225005,32.12658856085841,constant_head_east,50.0,246.02809574469794,100.0,32.12658856085841,497.5,1.5774606566551694,0.8304906940021703,sensitivity comparison only
mega_combined_leakage_boundary_00310,combined leakage boundary,mixed4,2.0,7.5,805.0,1.3855966836574831,0.1410418849076831,46.276520468454,constant_head_x,100.0,170.2082348890682,200.0,46.276520468454,395.0,7.002995595494969,1.0394387565299648,sensitivity comparison only
mega_combined_leakage_boundary_00311,combined leakage boundary,mixed4,10.0,7.5,605.0,1.0783692922384718,0.2613140075321166,226.97073019928783,constant_head_x,226.97073019928783,290.1964746588823,200.0,226.97073019928783,295.0,3.1555808868365642,1.0265934367811855,sensitivity comparison only
mega_combined_leakage_boundary_00312,combined leakage boundary,sparse3,10.0,7.5,1205.0,0.4271104095988611,0.2289528782060265,227.8774157732281,constant_head_x,227.8774157732281,245.89139183444965,200.0,227.8774157732281,595.0,1.2512307326715193,1.059725324382116,sensitivity comparison only
